Trial Number,value now,Delay,Value later,Value later delay,Response,reaction time,SubID,Cond
18,20,0,31,7,1,2.937364578,27,3
19,20,0,37,7,1,3.731091261,27,3
20,20,0,21.1,1,0,3.251546144,27,3
21,20,0,27,31,1,2.011298895,27,3
22,20,0,25,7,1,2.658638,27,3
23,20,0,21,7,0,2.948442936,27,3
24,20,0,29,13,1,1.709510088,27,3
25,20,0,57,13,1,1.721022367,27,3
26,20,0,27,122,1,3.999182463,27,3
27,20,0,27,7,1,1.786941767,27,3
28,20,0,31,58,1,2.68275404,27,3
29,20,0,77,1,1,1.36599803,27,3
30,20,0,77,58,1,2.503569126,27,3
31,20,0,45,122,1,1.631190777,27,3
32,20,0,29,58,1,2.336061716,27,3
33,20,0,51,7,1,1.28545022,27,3
34,20,0,61,13,1,1.507804632,27,3
35,20,0,77,31,1,2.06545949,27,3
36,20,0,33,13,1,1.419486403,27,3
37,20,0,21.1,122,0,1.633266568,27,3
38,20,0,61,122,1,3.261059761,27,3
39,20,0,33,122,1,1.833824039,27,3
40,20,0,29,1,1,1.17206037,27,3
41,20,0,31,13,1,1.83245039,27,3
42,20,0,33,1,1,2.132503748,27,3
43,20,0,41,31,1,1.484781146,27,3
44,20,0,27,13,1,1.304307699,27,3
45,20,0,51,13,1,1.416771531,27,3
46,20,0,41,13,1,1.474669695,27,3
47,20,0,51,122,1,2.077022076,27,3
48,20,0,51,31,1,1.767338991,27,3
49,20,0,61,1,1,1.685460329,27,3
50,20,0,33,7,1,1.485034347,27,3
51,20,0,21.1,13,0,2.099366665,27,3
52,20,0,57,31,1,2.92640233,27,3
53,20,0,41,7,1,3.865712404,27,3
54,20,0,77,122,1,2.189688444,27,3
55,20,0,37,58,1,2.10031724,27,3
56,20,0,57,122,1,2.41496563,27,3
57,20,0,69,122,1,2.802725315,27,3
58,20,0,31,122,1,4.268007755,27,3
59,20,0,21,58,0,1.999650598,27,3
60,20,0,21,13,0,1.809600234,27,3
61,20,0,25,1,1,1.561584592,27,3
62,20,0,21,1,0,2.666796207,27,3
63,20,0,25,13,1,2.523014545,27,3
64,20,0,69,13,1,1.463054419,27,3
65,20,0,33,58,1,1.440324426,27,3
66,20,0,61,7,1,2.20071435,27,3
67,20,0,45,31,1,1.954776645,27,3
68,20,0,23,122,1,2.49100709,27,3
69,20,0,21,31,0,2.144439936,27,3
70,20,0,61,31,1,1.75305438,27,3
71,20,0,37,1,1,1.395834684,27,3
72,20,0,45,13,1,1.740458012,27,3
73,20,0,69,1,1,1.987793326,27,3
74,20,0,57,7,1,1.575220585,27,3
75,20,0,45,7,1,1.307789445,27,3
76,20,0,31,1,1,1.586593628,27,3
77,20,0,37,122,1,2.348630905,27,3
78,20,0,41,58,1,1.720307469,27,3
79,20,0,25,122,1,2.143452168,27,3
80,20,0,25,58,1,1.87700665,27,3
81,20,0,23,58,0,4.759889126,27,3
82,20,0,77,13,1,2.805185556,27,3
83,20,0,57,58,1,2.98207736,27,3
84,20,0,29,122,1,4.681499481,27,3
85,20,0,23,7,1,2.691640377,27,3
86,20,0,27,1,1,1.553259373,27,3
87,20,0,23,1,1,3.861904383,27,3
88,20,0,45,58,1,1.842843294,27,3
89,20,0,23,13,1,3.853818655,27,3
90,20,0,69,31,1,1.665832996,27,3
91,20,0,33,31,1,2.065643549,27,3
92,20,0,51,58,1,1.026753306,27,3
93,20,0,41,122,1,1.127687812,27,3
94,20,0,27,58,1,1.263743877,27,3
95,20,0,45,1,1,1.403764606,27,3
96,20,0,69,7,1,1.340872407,27,3
1,20,0,50,29,1,2.168078899,11,3
2,20,0,30,6,1,2.41195035,11,3
3,20,0,46,29,1,1.920841932,11,3
4,20,0,21.6,118,0,1.954395175,11,3
5,20,0,41.4,6,1,1.831033349,11,3
6,20,0,24,62,0,2.247529745,11,3
7,20,0,29.4,15,1,2.75924468,11,3
8,20,0,24,29,0,1.495948672,11,3
9,20,0,34,15,1,1.955845952,11,3
10,20,0,46,15,1,2.18810606,11,3
11,20,0,34,62,0,6.022132397,11,3
12,20,0,24,29,0,2.602312088,11,3
13,20,0,50,2,1,1.496894121,11,3
14,20,0,41.4,29,1,2.670013666,11,3
15,20,0,20.5,29,0,1.876354933,11,3
16,20,0,26.6,15,0,2.454763889,11,3
17,20,0,56,6,1,2.156275034,11,3
18,20,0,41.4,2,1,2.044452429,11,3
19,20,0,76,6,1,1.965858102,11,3
20,20,0,24,6,0,2.166293383,11,3
21,20,0,46,6,1,1.430168152,11,3
22,20,0,46,62,1,2.613705635,11,3
23,20,0,30,29,1,2.099466562,11,3
24,20,0,56,118,1,2.670417547,11,3
25,20,0,76,15,1,1.953911543,11,3
26,20,0,24,2,1,2.087848902,11,3
27,20,0,26.6,62,0,2.033599854,11,3
28,20,0,34,29,1,1.865190625,11,3
29,20,0,70,2,1,1.363942146,11,3
30,20,0,62,6,1,1.651921272,11,3
31,20,0,56,62,1,3.338780403,11,3
32,20,0,36.6,15,1,5.573357582,11,3
33,20,0,76,29,1,2.904221535,11,3
34,20,0,34,2,1,2.435200691,11,3
35,20,0,21.6,62,0,2.055253744,11,3
36,20,0,34,118,0,3.598347187,11,3
37,20,0,29.4,2,1,1.618567944,11,3
38,20,0,29.4,62,1,2.783710003,11,3
39,20,0,36.6,62,1,4.121118546,11,3
40,20,0,50,118,1,4.320630074,11,3
41,20,0,29.4,29,1,4.333008766,11,3
42,20,0,24,118,0,1.675024986,11,3
43,20,0,24,15,0,3.136961699,11,3
44,20,0,26.6,2,1,2.657509089,11,3
45,20,0,20.5,118,0,3.441234589,11,3
46,20,0,20.5,15,0,1.674461842,11,3
47,20,0,70,15,1,2.333245993,11,3
48,20,0,24,2,0,4.290707588,11,3
49,20,0,62,62,1,2.791226864,11,3
50,20,0,24,15,0,2.647190809,11,3
51,20,0,46,2,1,2.948404551,11,3
52,20,0,56,29,1,2.793527365,11,3
53,20,0,24,62,0,2.234970331,11,3
54,20,0,21.6,15,0,2.000079393,11,3
55,20,0,56,2,1,1.999401689,11,3
56,20,0,36.6,29,1,2.178044081,11,3
57,20,0,36.6,2,1,2.948881626,11,3
58,20,0,20.5,62,0,2.502692223,11,3
59,20,0,50,15,1,1.988863587,11,3
60,20,0,29.4,118,0,2.412951708,11,3
61,20,0,21.6,2,0,2.347351313,11,3
62,20,0,76,2,1,1.775382876,11,3
63,20,0,34,6,1,4.133024693,11,3
64,20,0,46,118,0,3.473025322,11,3
65,20,0,26.6,6,1,3.428261757,11,3
66,20,0,70,118,1,1.508400679,11,3
67,20,0,70,62,1,2.549452782,11,3
68,20,0,70,6,1,2.446516275,11,3
69,20,0,76,62,1,3.484933376,11,3
70,20,0,21.6,29,0,1.898358703,11,3
71,20,0,26.6,29,0,2.412630796,11,3
72,20,0,29.4,6,1,2.423433065,11,3
73,20,0,62,2,1,4.871066093,11,3
74,20,0,50,62,1,5.886442184,11,3
75,20,0,76,118,1,6.1868577,11,3
76,20,0,24,6,0,2.301060677,11,3
77,20,0,30,62,0,4.356829643,11,3
78,20,0,41.4,15,1,1.798308969,11,3
79,20,0,20.5,2,0,2.658678055,11,3
80,20,0,24,118,0,2.881936073,11,3
81,20,0,30,118,0,3.149739265,11,3
82,20,0,20.5,6,0,1.385341883,11,3
83,20,0,36.6,118,0,2.580646753,11,3
84,20,0,56,15,1,4.481018543,11,3
85,20,0,41.4,118,1,4.33318615,11,3
86,20,0,21.6,6,0,2.201402426,11,3
87,20,0,30,2,1,1.328516006,11,3
88,20,0,26.6,118,0,1.75366509,11,3
89,20,0,62,29,1,1.821653962,11,3
90,20,0,50,6,1,2.066942215,11,3
91,20,0,41.4,62,1,3.730095148,11,3
92,20,0,30,15,1,4.134112835,11,3
93,20,0,36.6,6,1,3.942986012,11,3
94,20,0,62,15,1,2.166725874,11,3
95,20,0,70,29,1,1.730937481,11,3
96,20,0,62,118,1,3.015511751,11,3
1,20,0,41,1,1,1.595939875,29,3
2,20,0,77,7,1,2.344223261,29,3
3,20,0,61,58,0,2.022509575,29,3
4,20,0,29,7,1,2.064524412,29,3
5,20,0,29,31,1,1.730476975,29,3
6,20,0,21.1,58,0,1.619704366,29,3
7,20,0,51,1,1,1.597358227,29,3
8,20,0,69,58,0,2.492690563,29,3
9,20,0,25,31,0,3.150674582,29,3
10,20,0,37,13,1,2.167483091,29,3
11,20,0,21,122,0,1.810338855,29,3
12,20,0,23,31,0,2.94869566,29,3
13,20,0,21.1,31,0,2.122097492,29,3
14,20,0,21.1,7,0,2.845217943,29,3
15,20,0,31,31,0,2.020394564,29,3
16,20,0,57,1,1,1.552600741,29,3
17,20,0,37,31,1,2.35594964,29,3
18,20,0,31,7,1,1.477751017,29,3
19,20,0,37,7,1,1.273900747,29,3
20,20,0,21.1,1,0,1.598227739,29,3
21,20,0,27,31,1,1.85425365,29,3
22,20,0,25,7,1,2.177908182,29,3
23,20,0,21,7,0,2.088127851,29,3
24,20,0,29,13,1,1.943074107,29,3
25,20,0,57,13,1,1.998681903,29,3
26,20,0,27,122,0,1.885377407,29,3
27,20,0,27,7,1,1.864759564,29,3
28,20,0,31,58,0,1.630414605,29,3
29,20,0,77,1,1,1.944474697,29,3
30,20,0,77,58,1,2.223922968,29,3
31,20,0,45,122,0,2.000875711,29,3
32,20,0,29,58,1,3.139690638,29,3
33,20,0,51,7,1,1.653395176,29,3
34,20,0,61,13,1,1.876524091,29,3
35,20,0,77,31,1,3.160969973,29,3
36,20,0,33,13,1,1.572027564,29,3
37,20,0,21.1,122,0,1.637891412,29,3
38,20,0,61,122,1,2.045211077,29,3
39,20,0,33,122,0,2.046692133,29,3
40,20,0,29,1,1,1.424977899,29,3
41,20,0,31,13,1,1.406829953,29,3
42,20,0,33,1,1,1.474672198,29,3
43,20,0,41,31,1,2.233772755,29,3
44,20,0,27,13,1,2.503526211,29,3
45,20,0,51,13,1,2.090251923,29,3
46,20,0,41,13,1,2.981957436,29,3
47,20,0,51,122,1,2.569624424,29,3
48,20,0,51,31,1,1.599707365,29,3
49,20,0,61,1,1,1.53015399,29,3
50,20,0,33,7,1,1.977104306,29,3
51,20,0,21.1,13,0,2.133249998,29,3
52,20,0,57,31,1,1.608169198,29,3
53,20,0,41,7,1,1.886382699,29,3
54,20,0,77,122,1,2.019755125,29,3
55,20,0,37,58,1,1.608239651,29,3
56,20,0,57,122,1,3.327407598,29,3
57,20,0,69,122,1,1.263148904,29,3
58,20,0,31,122,0,1.672957182,29,3
59,20,0,21,58,0,1.81165278,29,3
60,20,0,21,13,0,2.569344521,29,3
61,20,0,25,1,1,1.530995369,29,3
62,20,0,21,1,1,2.389252663,29,3
63,20,0,25,13,1,1.888238549,29,3
64,20,0,69,13,1,1.651116133,29,3
65,20,0,33,58,1,1.976780653,29,3
66,20,0,61,7,1,1.630319357,29,3
67,20,0,45,31,1,4.869728565,29,3
68,20,0,23,122,0,2.200281858,29,3
69,20,0,21,31,0,2.189580441,29,3
70,20,0,61,31,0,3.00638938,29,3
71,20,0,37,1,1,1.408373833,29,3
72,20,0,45,13,0,1.621561646,29,3
73,20,0,69,1,1,1.730812311,29,3
74,20,0,57,7,1,4.289916039,29,3
75,20,0,45,7,1,2.615024328,29,3
76,20,0,31,1,1,1.85402596,29,3
77,20,0,37,122,1,2.133096933,29,3
78,20,0,41,58,0,6.591142178,29,3
79,20,0,25,122,0,2.067073584,29,3
80,20,0,25,58,1,1.80025053,29,3
81,20,0,23,58,0,2.133092403,29,3
82,20,0,77,13,1,1.913566828,29,3
83,20,0,57,58,0,3.621360064,29,3
84,20,0,29,122,0,2.310150146,29,3
85,20,0,23,7,1,1.720501423,29,3
86,20,0,27,1,1,1.695783257,29,3
87,20,0,23,1,1,2.647567272,29,3
88,20,0,45,58,1,2.55682826,29,3
89,20,0,23,13,1,1.910944581,29,3
90,20,0,69,31,1,1.385822892,29,3
91,20,0,33,31,1,1.697626829,29,3
92,20,0,51,58,1,1.686523795,29,3
93,20,0,41,122,0,2.202001572,29,3
94,20,0,27,58,1,1.529530168,29,3
95,20,0,45,1,1,1.426629066,29,3
96,20,0,69,7,1,1.539472818,29,3
1,20,0,41,1,1,1.81854701,25,3
2,20,0,77,7,1,2.000130177,25,3
3,20,0,61,58,1,3.138941288,25,3
4,20,0,29,7,1,1.619595528,25,3
5,20,0,29,31,1,2.512772083,25,3
6,20,0,21.1,58,0,1.742078543,25,3
7,20,0,51,1,1,3.621421814,25,3
8,20,0,69,58,1,2.212140799,25,3
9,20,0,25,31,1,6.645760059,25,3
10,20,0,37,13,1,3.404868603,25,3
11,20,0,21,122,0,2.344063997,25,3
12,20,0,23,31,0,4.992921829,25,3
13,20,0,21.1,31,0,4.648664474,25,3
14,20,0,21.1,7,1,4.560210705,25,3
15,20,0,31,31,1,4.243645191,25,3
16,20,0,57,1,1,1.620286107,25,3
17,20,0,37,31,1,2.267823696,25,3
18,20,0,31,7,1,1.263866305,25,3
19,20,0,37,7,1,1.329068303,25,3
20,20,0,21.1,1,1,1.530127287,25,3
21,20,0,27,31,1,2.803148031,25,3
22,20,0,25,7,1,2.622354984,25,3
23,20,0,21,7,0,2.073148727,25,3
24,20,0,29,13,1,2.165894032,25,3
25,20,0,57,13,1,3.82031703,25,3
26,20,0,27,122,0,2.603311777,25,3
27,20,0,27,7,1,3.184171915,25,3
28,20,0,31,58,1,4.156380177,25,3
29,20,0,77,1,1,1.027599812,25,3
30,20,0,77,58,1,3.629795313,25,3
31,20,0,45,122,1,3.341299057,25,3
32,20,0,29,58,0,2.334276199,25,3
33,20,0,51,7,1,1.585098982,25,3
34,20,0,61,13,1,1.496786118,25,3
35,20,0,77,31,1,2.301581383,25,3
36,20,0,33,13,1,1.865568042,25,3
37,20,0,21.1,122,0,1.954194188,25,3
38,20,0,61,122,1,4.81257391,25,3
39,20,0,33,122,0,6.420449257,25,3
40,20,0,29,1,1,1.440579772,25,3
41,20,0,31,13,1,2.795542717,25,3
42,20,0,33,1,1,6.825158596,25,3
43,20,0,41,31,1,1.785877228,25,3
44,20,0,27,13,1,3.096687078,25,3
45,20,0,51,13,1,2.447841644,25,3
46,20,0,41,13,1,6.053207874,25,3
47,20,0,51,122,1,1.835052133,25,3
48,20,0,51,31,1,3.015153408,25,3
49,20,0,61,1,1,1.754551172,25,3
50,20,0,33,7,1,1.67447257,25,3
51,20,0,21.1,13,0,1.308294177,25,3
52,20,0,57,31,1,2.123304605,25,3
53,20,0,41,7,1,2.233196259,25,3
54,20,0,77,122,1,3.851226091,25,3
55,20,0,37,58,1,1.987424612,25,3
56,20,0,57,122,1,3.530711651,25,3
57,20,0,69,122,1,2.38051939,25,3
58,20,0,31,122,0,3.518293381,25,3
59,20,0,21,58,0,3.036797047,25,3
60,20,0,21,13,0,3.618345737,25,3
61,20,0,25,1,1,1.594774127,25,3
62,20,0,21,1,1,1.687234163,25,3
63,20,0,25,13,1,4.791451931,25,3
64,20,0,69,13,1,5.059659958,25,3
65,20,0,33,58,1,3.743642807,25,3
66,20,0,61,7,1,1.675436258,25,3
67,20,0,45,31,1,3.452675819,25,3
68,20,0,23,122,0,1.689152241,25,3
69,20,0,21,31,0,2.399115801,25,3
70,20,0,61,31,1,4.331793785,25,3
71,20,0,37,1,1,5.628891468,25,3
72,20,0,45,13,1,2.301803827,25,3
73,20,0,69,1,1,1.09593606,25,3
74,20,0,57,7,1,1.181438565,25,3
75,20,0,45,7,1,2.134846926,25,3
76,20,0,31,1,1,1.182167768,25,3
77,20,0,37,122,1,4.534557343,25,3
78,20,0,41,58,1,2.6590662,25,3
79,20,0,25,122,0,2.36811924,25,3
80,20,0,25,58,0,4.021083832,25,3
81,20,0,23,58,0,2.723212242,25,3
82,20,0,77,13,1,2.088348389,25,3
83,20,0,57,58,1,3.550358772,25,3
84,20,0,29,122,0,1.988551855,25,3
85,20,0,23,7,1,3.60747385,25,3
86,20,0,27,1,1,1.474398494,25,3
87,20,0,23,1,1,1.262140274,25,3
88,20,0,45,58,1,3.441263199,25,3
89,20,0,23,13,1,3.384443283,25,3
90,20,0,69,31,1,4.233154774,25,3
91,20,0,33,31,1,2.120022297,25,3
92,20,0,51,58,1,1.865927935,25,3
93,20,0,41,122,1,4.256033897,25,3
94,20,0,27,58,1,4.077233315,25,3
95,20,0,45,1,1,1.564221263,25,3
96,20,0,69,7,1,1.74273026,25,3
1,20,0,41,1,1,1.363258362,13,3
2,20,0,77,7,1,1.452813983,13,3
3,20,0,61,58,1,2.178856611,13,3
4,20,0,29,7,1,1.552230239,13,3
5,20,0,29,31,1,4.130295753,13,3
6,20,0,21.1,58,0,1.519024134,13,3
7,20,0,51,1,1,1.519428372,13,3
8,20,0,69,58,1,1.786751866,13,3
9,20,0,25,31,1,2.814115763,13,3
10,20,0,37,13,1,2.188671589,13,3
11,20,0,21,122,0,2.268196821,13,3
12,20,0,23,31,0,2.603118181,13,3
13,20,0,21.1,31,0,1.550781488,13,3
14,20,0,21.1,7,0,1.530187011,13,3
15,20,0,31,31,1,2.424387693,13,3
16,20,0,57,1,1,1.174183846,13,3
17,20,0,37,31,1,1.451438189,13,3
18,20,0,31,7,1,1.69755137,13,3
19,20,0,37,7,1,1.575149775,13,3
20,20,0,21.1,1,0,1.250884533,13,3
21,20,0,27,31,1,2.122300625,13,3
22,20,0,25,7,1,1.697517157,13,3
23,20,0,21,7,0,2.29862237,13,3
24,20,0,29,13,1,2.768721581,13,3
25,20,0,57,13,1,1.742554784,13,3
26,20,0,27,122,0,2.937538385,13,3
27,20,0,27,7,1,1.585903883,13,3
28,20,0,31,58,1,2.647775173,13,3
29,20,0,77,1,1,1.160869598,13,3
30,20,0,77,58,1,1.272662997,13,3
31,20,0,45,122,1,2.783044577,13,3
32,20,0,29,58,1,1.4629426,13,3
33,20,0,51,7,1,1.271799922,13,3
34,20,0,61,13,1,1.130552769,13,3
35,20,0,77,31,1,1.608476162,13,3
36,20,0,33,13,1,1.150266051,13,3
37,20,0,21.1,122,0,2.166054964,13,3
38,20,0,61,122,1,2.032822847,13,3
39,20,0,33,122,1,3.227585793,13,3
40,20,0,29,1,1,1.374349236,13,3
41,20,0,31,13,1,1.831655622,13,3
42,20,0,33,1,1,1.318819046,13,3
43,20,0,41,31,1,1.350626111,13,3
44,20,0,27,13,1,1.652931452,13,3
45,20,0,51,13,1,1.632256031,13,3
46,20,0,41,13,1,1.607784629,13,3
47,20,0,51,122,1,1.452185035,13,3
48,20,0,51,31,1,1.59580636,13,3
49,20,0,61,1,1,1.362823248,13,3
50,20,0,33,7,1,1.463181973,13,3
51,20,0,21.1,13,0,1.619528174,13,3
52,20,0,57,31,1,1.473931551,13,3
53,20,0,41,7,1,1.496490955,13,3
54,20,0,77,122,1,1.610494256,13,3
55,20,0,37,58,1,1.868550658,13,3
56,20,0,57,122,1,1.708331347,13,3
57,20,0,69,122,1,1.27382195,13,3
58,20,0,31,122,1,2.569227695,13,3
59,20,0,21,58,0,1.675026417,13,3
60,20,0,21,13,0,1.764282227,13,3
61,20,0,25,1,1,1.328851938,13,3
62,20,0,21,1,0,3.66373992,13,3
63,20,0,25,13,1,1.562842369,13,3
64,20,0,69,13,1,1.318780184,13,3
65,20,0,33,58,1,2.322778702,13,3
66,20,0,61,7,1,1.384086251,13,3
67,20,0,45,31,1,1.920633197,13,3
68,20,0,23,122,0,4.110992432,13,3
69,20,0,21,31,0,1.809152842,13,3
70,20,0,61,31,1,1.138155818,13,3
71,20,0,37,1,1,1.652820826,13,3
72,20,0,45,13,1,1.139130712,13,3
73,20,0,69,1,1,1.095644951,13,3
74,20,0,57,7,1,1.350809336,13,3
75,20,0,45,7,1,1.3516469,13,3
76,20,0,31,1,1,1.70832026,13,3
77,20,0,37,122,1,2.323509693,13,3
78,20,0,41,58,1,1.396250963,13,3
79,20,0,25,122,0,2.099935055,13,3
80,20,0,25,58,0,2.635701656,13,3
81,20,0,23,58,0,1.966666222,13,3
82,20,0,77,13,1,1.385383248,13,3
83,20,0,57,58,1,1.295350075,13,3
84,20,0,29,122,1,3.71859026,13,3
85,20,0,23,7,1,1.374434829,13,3
86,20,0,27,1,1,1.440671682,13,3
87,20,0,23,1,1,1.318345189,13,3
88,20,0,45,58,1,1.272428989,13,3
89,20,0,23,13,0,2.021102905,13,3
90,20,0,69,31,1,1.518456459,13,3
91,20,0,33,31,1,1.6515522,13,3
92,20,0,51,58,1,1.575191855,13,3
93,20,0,41,122,1,2.123174906,13,3
94,20,0,27,58,1,1.296531916,13,3
95,20,0,45,1,1,1.227817059,13,3
96,20,0,69,7,1,1.25191164,13,3
1,20,0,50,29,1,1.607410192,1,3
2,20,0,30,6,1,1.732596159,1,3
3,20,0,46,29,1,1.65254724,1,3
4,20,0,21.6,118,1,2.679932117,1,3
5,20,0,41.4,6,1,1.528371811,1,3
6,20,0,24,62,0,4.042161942,1,3
7,20,0,29.4,15,1,2.389489889,1,3
8,20,0,24,29,1,3.171350241,1,3
9,20,0,34,15,1,2.032634974,1,3
10,20,0,46,15,1,1.910718203,1,3
11,20,0,34,62,1,1.60736239,1,3
12,20,0,24,29,1,1.831575751,1,3
13,20,0,50,2,1,2.413158178,1,3
14,20,0,41.4,29,1,1.485704064,1,3
15,20,0,20.5,29,0,2.412595272,1,3
16,20,0,26.6,15,1,1.687183857,1,3
17,20,0,56,6,1,1.439751148,1,3
18,20,0,41.4,2,1,1.430292487,1,3
19,20,0,76,6,1,1.6076473,1,3
20,20,0,24,6,1,1.539429545,1,3
21,20,0,46,6,1,1.294546723,1,3
22,20,0,46,62,1,1.149935007,1,3
23,20,0,30,29,1,1.519021273,1,3
24,20,0,56,118,1,1.159891963,1,3
25,20,0,76,15,1,1.239240289,1,3
26,20,0,24,2,1,1.631117463,1,3
27,20,0,26.6,62,1,1.340265632,1,3
28,20,0,34,29,1,1.417625546,1,3
29,20,0,70,2,1,1.239242673,1,3
30,20,0,62,6,1,1.40702188,1,3
31,20,0,56,62,1,1.184751391,1,3
32,20,0,36.6,15,1,1.038771152,1,3
33,20,0,76,29,1,1.084297538,1,3
34,20,0,34,2,1,1.293899655,1,3
35,20,0,21.6,62,0,2.826386213,1,3
36,20,0,34,118,1,1.441484094,1,3
37,20,0,29.4,2,1,1.808467507,1,3
38,20,0,29.4,62,1,2.928109646,1,3
39,20,0,36.6,62,1,1.652244568,1,3
40,20,0,50,118,1,1.954107761,1,3
41,20,0,29.4,29,1,1.842699647,1,3
42,20,0,24,118,0,2.401398659,1,3
43,20,0,24,15,1,1.496832371,1,3
44,20,0,26.6,2,1,1.296141624,1,3
45,20,0,20.5,118,0,2.880826235,1,3
46,20,0,20.5,15,1,1.65215373,1,3
47,20,0,70,15,1,1.518386126,1,3
48,20,0,24,2,1,1.38252914,1,3
49,20,0,62,62,1,1.954692483,1,3
50,20,0,24,15,1,2.011635065,1,3
51,20,0,46,2,1,2.066345692,1,3
52,20,0,56,29,1,1.901870012,1,3
53,20,0,24,62,1,3.305738926,1,3
54,20,0,21.6,15,1,1.976997137,1,3
55,20,0,56,2,1,1.686296701,1,3
56,20,0,36.6,29,1,2.232870817,1,3
57,20,0,36.6,2,1,1.932073474,1,3
58,20,0,20.5,62,0,2.400532007,1,3
59,20,0,50,15,1,1.943720579,1,3
60,20,0,29.4,118,1,5.395463467,1,3
61,20,0,21.6,2,1,2.088387489,1,3
62,20,0,76,2,1,1.597664237,1,3
63,20,0,34,6,1,1.887871742,1,3
64,20,0,46,118,1,2.011633396,1,3
65,20,0,26.6,6,1,1.719299793,1,3
66,20,0,70,118,1,1.674176455,1,3
67,20,0,70,62,1,2.143982649,1,3
68,20,0,70,6,1,1.586647987,1,3
69,20,0,76,62,1,2.747911692,1,3
70,20,0,21.6,29,1,2.289736748,1,3
71,20,0,26.6,29,1,1.965177059,1,3
72,20,0,29.4,6,1,1.573508143,1,3
73,20,0,62,2,1,1.674786806,1,3
74,20,0,50,62,1,1.954266667,1,3
75,20,0,76,118,1,1.685984731,1,3
76,20,0,24,6,1,2.21233964,1,3
77,20,0,30,62,1,1.629149914,1,3
78,20,0,41.4,15,1,2.444143057,1,3
79,20,0,20.5,2,1,2.479005098,1,3
80,20,0,24,118,0,4.434162617,1,3
81,20,0,30,118,1,4.60196352,1,3
82,20,0,20.5,6,0,2.569709301,1,3
83,20,0,36.6,118,1,2.278022289,1,3
84,20,0,56,15,1,1.931752563,1,3
85,20,0,41.4,118,1,3.517719507,1,3
86,20,0,21.6,6,1,3.440282345,1,3
87,20,0,30,2,1,2.781377077,1,3
88,20,0,26.6,118,1,2.804616451,1,3
89,20,0,62,29,1,2.08893466,1,3
90,20,0,50,6,1,2.233103275,1,3
91,20,0,41.4,62,1,2.053526878,1,3
92,20,0,30,15,1,1.473408222,1,3
93,20,0,36.6,6,1,1.842109203,1,3
94,20,0,62,15,1,1.942826748,1,3
95,20,0,70,29,1,2.088495493,1,3
96,20,0,62,118,1,2.143984079,1,3
1,20,0,58,14,1,1.955250859,7,3
2,20,0,49,60,1,2.959654331,7,3
3,20,0,40.6,14,1,1.765072346,7,3
4,20,0,27.4,3,1,2.244790077,7,3
5,20,0,20.6,30,1,1.442434549,7,3
6,20,0,25,30,1,1.205383778,7,3
7,20,0,47,8,1,1.150843143,7,3
8,20,0,21.5,60,0,3.620922327,7,3
9,20,0,75,14,1,1.463032603,7,3
10,20,0,36.2,120,1,1.374619603,7,3
11,20,0,71,60,1,1.552667737,7,3
12,20,0,23,14,1,1.833234429,7,3
13,20,0,32,14,1,1.373926997,7,3
14,20,0,40.6,30,1,1.307314277,7,3
15,20,0,23,120,0,2.824176788,7,3
16,20,0,21.5,120,0,2.224567413,7,3
17,20,0,49,120,1,0.913484454,7,3
18,20,0,35,14,1,1.329022169,7,3
19,20,0,71,120,1,1.652084708,7,3
20,20,0,27.4,120,1,1.5091151,7,3
21,20,0,23,8,1,1.484899759,7,3
22,20,0,28.6,8,1,1.596069455,7,3
23,20,0,20.6,60,1,0.805386543,7,3
24,20,0,75,30,1,2.311959982,7,3
25,20,0,71,8,1,2.010732174,7,3
26,20,0,28.6,3,1,1.998856783,7,3
27,20,0,75,8,1,1.128661156,7,3
28,20,0,27.4,8,1,1.421473026,7,3
29,20,0,58,120,1,1.159568787,7,3
30,20,0,47,14,1,2.056162596,7,3
31,20,0,25,3,1,1.787451625,7,3
32,20,0,25,14,1,1.362179875,7,3
33,20,0,25,8,1,1.866621375,7,3
34,20,0,32,120,1,1.54037571,7,3
35,20,0,47,120,1,1.654120445,7,3
36,20,0,40.6,60,1,1.250463843,7,3
37,20,0,36.2,8,1,1.48550272,7,3
38,20,0,32,60,1,1.707175612,7,3
39,20,0,75,3,1,1.518341184,7,3
40,20,0,49,30,1,1.140808702,7,3
41,20,0,35,3,1,1.349951148,7,3
42,20,0,49,8,1,1.409105182,7,3
43,20,0,23,60,0,2.903752565,7,3
44,20,0,20.6,3,1,4.347860336,7,3
45,20,0,23,3,1,1.587269306,7,3
46,20,0,71,3,1,0.817720532,7,3
47,20,0,27.4,60,1,1.673284054,7,3
48,20,0,60,60,1,2.578586817,7,3
49,20,0,28.6,120,1,1.729341984,7,3
50,20,0,35,8,1,0.659082532,7,3
51,20,0,58,30,1,1.160422683,7,3
52,20,0,32,3,1,1.371173859,7,3
53,20,0,32,8,1,1.286242723,7,3
54,20,0,47,3,1,1.307986259,7,3
55,20,0,49,3,1,1.408316851,7,3
56,20,0,60,3,1,1.069774151,7,3
57,20,0,28.6,14,1,1.196955562,7,3
58,20,0,75,60,1,1.119017839,7,3
59,20,0,58,3,1,0.737300098,7,3
60,20,0,20.6,14,0,2.109673977,7,3
61,20,0,35,120,1,1.07125628,7,3
62,20,0,47,30,1,1.352360249,7,3
63,20,0,25,60,1,1.719686985,7,3
64,20,0,27.4,14,1,1.161082625,7,3
65,20,0,21.5,30,1,1.587725639,7,3
